fipscode,level,precinctsreportingpct,last,votepct
51009,FIPSCode,1.0,McMullin,0.010381
51009,FIPSCode,1.0,Stein,0.004244
51011,FIPSCode,1.0,Clinton,0.254305
51011,FIPSCode,1.0,Trump,0.718416
51011,FIPSCode,1.0,Johnson,0.017096
51011,FIPSCode,1.0,McMullin,0.006285
51011,FIPSCode,1.0,Stein,0.003897
51013,FIPSCode,1.0,Clinton,0.770382
51013,FIPSCode,1.0,Trump,0.169003
51013,FIPSCode,1.0,Johnson,0.032041
51013,FIPSCode,1.0,McMullin,0.021718
51013,FIPSCode,1.0,Stein,0.006857
51015,FIPSCode,1.0,Clinton,0.226253
51015,FIPSCode,1.0,Trump,0.723915
51015,FIPSCode,1.0,Johnson,0.030409
51015,FIPSCode,1.0,McMullin,0.01389
51015,FIPSCode,1.0,Stein,0.005534
51017,FIPSCode,1.0,Clinton,0.268717
51017,FIPSCode,1.0,Trump,0.68984
51017,FIPSCode,1.0,Johnson,0.024955
51017,FIPSCode,1.0,McMullin,0.009804
51017,FIPSCode,1.0,Stein,0.006684
51019,FIPSCode,1.0,Clinton,0.2309
51019,FIPSCode,1.0,Trump,0.724731
51019,FIPSCode,1.0,Johnson,0.025388
51019,FIPSCode,1.0,McMullin,0.014821
51019,FIPSCode,1.0,Stein,0.00416
51021,FIPSCode,1.0,Clinton,0.14496
51021,FIPSCode,1.0,Trump,0.82336
51021,FIPSCode,1.0,Johnson,0.01952
51021,FIPSCode,1.0,McMullin,0.00672
51021,FIPSCode,1.0,Stein,0.00544
51023,FIPSCode,1.0,Clinton,0.240939
51023,FIPSCode,1.0,Trump,0.717081
51023,FIPSCode,1.0,Johnson,0.026646
51023,FIPSCode,1.0,McMullin,0.009919
51023,FIPSCode,1.0,Stein,0.005415
51025,FIPSCode,1.0,Clinton,0.585446
51025,FIPSCode,1.0,Trump,0.397962
51025,FIPSCode,1.0,Johnson,0.009407
51025,FIPSCode,1.0,McMullin,0.00392
51025,FIPSCode,1.0,Stein,0.003266
51027,FIPSCode,1.0,Clinton,0.186619
51027,FIPSCode,1.0,Trump,0.791152
51027,FIPSCode,1.0,Johnson,0.013229
51027,FIPSCode,1.0,McMullin,0.006398
51027,FIPSCode,1.0,Stein,0.002602
51029,FIPSCode,1.0,Clinton,0.430557
51029,FIPSCode,1.0,Trump,0.543703
51029,FIPSCode,1.0,Johnson,0.01404
51029,FIPSCode,1.0,McMullin,0.007983
51029,FIPSCode,1.0,Stein,0.003716
51031,FIPSCode,1.0,Clinton,0.243203
51031,FIPSCode,1.0,Trump,0.713514
51031,FIPSCode,1.0,Johnson,0.024269
51031,FIPSCode,1.0,McMullin,0.015291
51031,FIPSCode,1.0,Stein,0.003722
51033,FIPSCode,1.0,Clinton,0.452958
51033,FIPSCode,1.0,Trump,0.50331
51033,FIPSCode,1.0,Johnson,0.025915
51033,FIPSCode,1.0,McMullin,0.010845
51033,FIPSCode,1.0,Stein,0.006972
51035,FIPSCode,1.0,Clinton,0.188176
51035,FIPSCode,1.0,Trump,0.784102
51035,FIPSCode,1.0,Johnson,0.016178
51035,FIPSCode,1.0,McMullin,0.006471
51035,FIPSCode,1.0,Stein,0.005074
51036,FIPSCode,1.0,Clinton,0.609822
51036,FIPSCode,1.0,Trump,0.360616
51036,FIPSCode,1.0,Johnson,0.016369
51036,FIPSCode,1.0,McMullin,0.009528
51036,FIPSCode,1.0,Stein,0.003665
51037,FIPSCode,1.0,Clinton,0.371936
51037,FIPSCode,1.0,Trump,0.600449
51037,FIPSCode,1.0,Johnson,0.019158
51037,FIPSCode,1.0,McMullin,0.006559
51037,FIPSCode,1.0,Stein,0.001899
51043,FIPSCode,1.0,Clinton,0.374862
51043,FIPSCode,1.0,Trump,0.572675
51043,FIPSCode,1.0,Johnson,0.032068
51043,FIPSCode,1.0,McMullin,0.013638
51043,FIPSCode,1.0,Stein,0.006758
51045,FIPSCode,1.0,Clinton,0.194255
51045,FIPSCode,1.0,Trump,0.768402
51045,FIPSCode,1.0,Johnson,0.01939
51045,FIPSCode,1.0,McMullin,0.010772
51045,FIPSCode,1.0,Stein,0.007181
51047,FIPSCode,1.0,Clinton,0.350927
51047,FIPSCode,1.0,Trump,0.603754
51047,FIPSCode,1.0,Johnson,0.026413
51047,FIPSCode,1.0,McMullin,0.010945
51047,FIPSCode,1.0,Stein,0.00796
51049,FIPSCode,1.0,Clinton,0.416871
51049,FIPSCode,1.0,Trump,0.552211
51049,FIPSCode,1.0,Johnson,0.019451
51049,FIPSCode,1.0,McMullin,0.006552
51049,FIPSCode,1.0,Stein,0.004914
51051,FIPSCode,1.0,Clinton,0.208431
51051,FIPSCode,1.0,Trump,0.770023
51051,FIPSCode,1.0,Johnson,0.012646
51051,FIPSCode,1.0,McMullin,0.006714
51051,FIPSCode,1.0,Stein,0.002186
51053,FIPSCode,1.0,Clinton,0.425996
51053,FIPSCode,1.0,Trump,0.550284
51053,FIPSCode,1.0,Johnson,0.014483
51053,FIPSCode,1.0,McMullin,0.005838
51053,FIPSCode,1.0,Stein,0.003399
51057,FIPSCode,1.0,Clinton,0.474697
51057,FIPSCode,1.0,Trump,0.496172
51057,FIPSCode,1.0,Johnson,0.021102
51057,FIPSCode,1.0,McMullin,0.004669
51057,FIPSCode,1.0,Stein,0.003361
51061,FIPSCode,1.0,Clinton,0.349124
51061,FIPSCode,1.0,Trump,0.595564
51061,FIPSCode,1.0,Johnson,0.032057
51061,FIPSCode,1.0,McMullin,0.016069
51061,FIPSCode,1.0,Stein,0.007186
51063,FIPSCode,1.0,Clinton,0.288365
51063,FIPSCode,1.0,Trump,0.663616
51063,FIPSCode,1.0,Johnson,0.023195
51063,FIPSCode,1.0,Stein,0.013415
51063,FIPSCode,1.0,McMullin,0.011409
51065,FIPSCode,1.0,Clinton,0.426414
51065,FIPSCode,1.0,Trump,0.520062
51065,FIPSCode,1.0,Johnson,0.031463
51065,FIPSCode,1.0,McMullin,0.016139
51065,FIPSCode,1.0,Stein,0.005922
51067,FIPSCode,1.0,Clinton,0.270612
51067,FIPSCode,1.0,Trump,0.692434
51067,FIPSCode,1.0,Johnson,0.022448
51067,FIPSCode,1.0,McMullin,0.010217
51067,FIPSCode,1.0,Stein,0.004288
51069,FIPSCode,1.0,Clinton,0.297089
51069,FIPSCode,1.0,Trump,0.649429
51069,FIPSCode,1.0,Johnson,0.03187
51069,FIPSCode,1.0,McMullin,0.01352
51069,FIPSCode,1.0,Stein,0.008092
51071,FIPSCode,1.0,Clinton,0.238445
51071,FIPSCode,1.0,Trump,0.722671
51071,FIPSCode,1.0,Johnson,0.024578
51071,FIPSCode,1.0,McMullin,0.009538
51071,FIPSCode,1.0,Stein,0.004769
51073,FIPSCode,1.0,Clinton,0.276561
51073,FIPSCode,1.0,Trump,0.670215
51073,FIPSCode,1.0,Johnson,0.035466
51073,FIPSCode,1.0,McMullin,0.010901
51073,FIPSCode,1.0,Stein,0.006858
51075,FIPSCode,1.0,Clinton,0.350566
51075,FIPSCode,1.0,Trump,0.601176
51075,FIPSCode,1.0,Johnson,0.033988
51075,FIPSCode,1.0,McMullin,0.010397
51075,FIPSCode,1.0,Stein,0.003872
51077,FIPSCode,1.0,Clinton,0.193882
51077,FIPSCode,1.0,Trump,0.770566
51077,FIPSCode,1.0,Johnson,0.015158
51077,FIPSCode,1.0,McMullin,0.012815
51077,FIPSCode,1.0,Stein,0.007579
51079,FIPSCode,1.0,Clinton,0.307531
51079,FIPSCode,1.0,Trump,0.625263
51079,FIPSCode,1.0,Johnson,0.042701
51079,FIPSCode,1.0,McMullin,0.017564
51079,FIPSCode,1.0,Stein,0.006942
51081,FIPSCode,1.0,Clinton,0.586294
51081,FIPSCode,1.0,Trump,0.398121
51081,FIPSCode,1.0,Johnson,0.01146
51081,FIPSCode,1.0,McMullin,0.00275
51081,FIPSCode,1.0,Stein,0.001375
51083,FIPSCode,1.0,Clinton,0.406687
51083,FIPSCode,1.0,Trump,0.572204
51083,FIPSCode,1.0,Johnson,0.013975
51083,FIPSCode,1.0,McMullin,0.00454
51083,FIPSCode,1.0,Stein,0.002594
51085,FIPSCode,1.0,Clinton,0.310724
51085,FIPSCode,1.0,Trump,0.63533
51085,FIPSCode,1.0,Johnson,0.037033
51085,FIPSCode,1.0,McMullin,0.011879
51085,FIPSCode,1.0,Stein,0.005034
51087,FIPSCode,1.0,Clinton,0.577966
51087,FIPSCode,1.0,Trump,0.36829
51087,FIPSCode,1.0,Johnson,0.034807
51087,FIPSCode,1.0,McMullin,0.012287
51087,FIPSCode,1.0,Stein,0.006651
51089,FIPSCode,1.0,Clinton,0.341171
51089,FIPSCode,1.0,Trump,0.632902
51089,FIPSCode,1.0,Johnson,0.015731
51089,FIPSCode,1.0,McMullin,0.006118
51089,FIPSCode,1.0,Stein,0.004078
51091,FIPSCode,1.0,Clinton,0.266715
51091,FIPSCode,1.0,Trump,0.688713
51091,FIPSCode,1.0,Johnson,0.023724
51091,FIPSCode,1.0,McMullin,0.015097
51091,FIPSCode,1.0,Stein,0.005751
51093,FIPSCode,1.0,Clinton,0.375966
51093,FIPSCode,1.0,Trump,0.582196
51093,FIPSCode,1.0,Johnson,0.028098
51093,FIPSCode,1.0,McMullin,0.009875
51093,FIPSCode,1.0,Stein,0.003864
51095,FIPSCode,1.0,Clinton,0.44666
51095,FIPSCode,1.0,Trump,0.498118
51095,FIPSCode,1.0,Johnson,0.032614
51095,FIPSCode,1.0,McMullin,0.016038
51095,FIPSCode,1.0,Stein,0.00657
51097,FIPSCode,1.0,Clinton,0.399673
51097,FIPSCode,1.0,Trump,0.571467
51097,FIPSCode,1.0,Johnson,0.020419
51097,FIPSCode,1.0,Stein,0.004901
51097,FIPSCode,1.0,McMullin,0.003539
51099,FIPSCode,1.0,Clinton,0.334614
51099,FIPSCode,1.0,Trump,0.613027
51099,FIPSCode,1.0,Johnson,0.030647
51099,FIPSCode,1.0,McMullin,0.014781
51099,FIPSCode,1.0,Stein,0.006931
51101,FIPSCode,1.0,Clinton,0.302931
51101,FIPSCode,1.0,Trump,0.655801
51101,FIPSCode,1.0,Johnson,0.028647
51101,FIPSCode,1.0,McMullin,0.007793
51101,FIPSCode,1.0,Stein,0.004829
51103,FIPSCode,1.0,Clinton,0.434105
51103,FIPSCode,1.0,Trump,0.533061
51103,FIPSCode,1.0,Johnson,0.021335
51103,FIPSCode,1.0,McMullin,0.006204
51103,FIPSCode,1.0,Stein,0.005296
51105,FIPSCode,1.0,Clinton,0.173936
51105,FIPSCode,1.0,Trump,0.806393
51105,FIPSCode,1.0,Johnson,0.011332
51105,FIPSCode,1.0,McMullin,0.004811
51105,FIPSCode,1.0,Stein,0.003528
51107,FIPSCode,1.0,Clinton,0.556427
51107,FIPSCode,1.0,Trump,0.386145
51107,FIPSCode,1.0,Johnson,0.031323
51107,FIPSCode,1.0,McMullin,0.018841
51107,FIPSCode,1.0,Stein,0.007265
51109,FIPSCode,1.0,Clinton,0.354324
51109,FIPSCode,1.0,Trump,0.600502
51109,FIPSCode,1.0,Johnson,0.028804
51109,FIPSCode,1.0,McMullin,0.009297
51109,FIPSCode,1.0,Stein,0.007073
51111,FIPSCode,1.0,Clinton,0.39939
51111,FIPSCode,1.0,Trump,0.574605
51111,FIPSCode,1.0,Johnson,0.015782
51111,FIPSCode,1.0,McMullin,0.005739
51111,FIPSCode,1.0,Stein,0.004484
51113,FIPSCode,1.0,Clinton,0.317618
51113,FIPSCode,1.0,Trump,0.637111
51113,FIPSCode,1.0,Johnson,0.026528
51113,FIPSCode,1.0,McMullin,0.012543
51113,FIPSCode,1.0,Stein,0.0062
51115,FIPSCode,1.0,Clinton,0.29524
51115,FIPSCode,1.0,Trump,0.664337
51115,FIPSCode,1.0,Johnson,0.027767
51115,FIPSCode,1.0,McMullin,0.0068
51115,FIPSCode,1.0,Stein,0.005856
51117,FIPSCode,1.0,Clinton,0.421925
51117,FIPSCode,1.0,Trump,0.556391
51117,FIPSCode,1.0,Johnson,0.016045
51117,FIPSCode,1.0,McMullin,0.003625
51117,FIPSCode,1.0,Stein,0.002014
51119,FIPSCode,1.0,Clinton,0.351275
51119,FIPSCode,1.0,Trump,0.611565
51119,FIPSCode,1.0,Johnson,0.023329
51119,FIPSCode,1.0,McMullin,0.008332
51119,FIPSCode,1.0,Stein,0.005499
51121,FIPSCode,1.0,Clinton,0.468821
51121,FIPSCode,1.0,Trump,0.455661
51121,FIPSCode,1.0,Johnson,0.047442
51121,FIPSCode,1.0,McMullin,0.018686
51121,FIPSCode,1.0,Stein,0.00939
51125,FIPSCode,1.0,Clinton,0.446448
51125,FIPSCode,1.0,Trump,0.502723
51125,FIPSCode,1.0,Johnson,0.029529
51125,FIPSCode,1.0,McMullin,0.011497
51125,FIPSCode,1.0,Stein,0.009803
51127,FIPSCode,1.0,Clinton,0.291468
51127,FIPSCode,1.0,Trump,0.667269
51127,FIPSCode,1.0,Johnson,0.028604
51127,FIPSCode,1.0,McMullin,0.008384
51127,FIPSCode,1.0,Stein,0.004274
51131,FIPSCode,1.0,Clinton,0.530649
51131,FIPSCode,1.0,Trump,0.437887
51131,FIPSCode,1.0,Johnson,0.018911
51131,FIPSCode,1.0,Stein,0.006521
51131,FIPSCode,1.0,McMullin,0.006032
51133,FIPSCode,1.0,Clinton,0.387395
51133,FIPSCode,1.0,Trump,0.584352
51133,FIPSCode,1.0,Johnson,0.018473
51133,FIPSCode,1.0,McMullin,0.006927
51133,FIPSCode,1.0,Stein,0.002852
51135,FIPSCode,1.0,Clinton,0.42117
51135,FIPSCode,1.0,Trump,0.552628
51135,FIPSCode,1.0,Johnson,0.01727
51135,FIPSCode,1.0,McMullin,0.005211
51135,FIPSCode,1.0,Stein,0.003722
51137,FIPSCode,1.0,Clinton,0.346922
51137,FIPSCode,1.0,Trump,0.612719
51137,FIPSCode,1.0,Johnson,0.023237
51137,FIPSCode,1.0,McMullin,0.010366
51137,FIPSCode,1.0,Stein,0.006756
51139,FIPSCode,1.0,Clinton,0.235614
51139,FIPSCode,1.0,Trump,0.733927
51139,FIPSCode,1.0,Johnson,0.018557
51139,FIPSCode,1.0,McMullin,0.008341
51139,FIPSCode,1.0,Stein,0.003561
51141,FIPSCode,1.0,Clinton,0.20827
51141,FIPSCode,1.0,Trump,0.760278
51141,FIPSCode,1.0,Johnson,0.017317
51141,FIPSCode,1.0,McMullin,0.008364
51141,FIPSCode,1.0,Stein,0.005772
51143,FIPSCode,1.0,Clinton,0.292004
51143,FIPSCode,1.0,Trump,0.684189
51143,FIPSCode,1.0,Johnson,0.01403
51143,FIPSCode,1.0,McMullin,0.006412
51143,FIPSCode,1.0,Stein,0.003365
51145,FIPSCode,1.0,Clinton,0.241552
51145,FIPSCode,1.0,Trump,0.707104
51145,FIPSCode,1.0,Johnson,0.038018
51145,FIPSCode,1.0,McMullin,0.008984
51145,FIPSCode,1.0,Stein,0.004343
51147,FIPSCode,1.0,Clinton,0.50362
51147,FIPSCode,1.0,Trump,0.449868
51147,FIPSCode,1.0,Johnson,0.031373
51147,FIPSCode,1.0,McMullin,0.009324
51147,FIPSCode,1.0,Stein,0.005814
51149,FIPSCode,1.0,Clinton,0.397708
51149,FIPSCode,1.0,Trump,0.567348
51149,FIPSCode,1.0,Johnson,0.023172
51149,FIPSCode,1.0,McMullin,0.007435
51149,FIPSCode,1.0,Stein,0.004337
51155,FIPSCode,1.0,Clinton,0.275871
51155,FIPSCode,1.0,Trump,0.682537
51155,FIPSCode,1.0,Johnson,0.02321
51155,FIPSCode,1.0,McMullin,0.011307
51155,FIPSCode,1.0,Stein,0.007075
51157,FIPSCode,1.0,Clinton,0.391968
51157,FIPSCode,1.0,Trump,0.569666
51157,FIPSCode,1.0,Johnson,0.020866
51157,FIPSCode,1.0,McMullin,0.009423
51157,FIPSCode,1.0,Stein,0.008077
51159,FIPSCode,1.0,Clinton,0.36894
51159,FIPSCode,1.0,Trump,0.606135
51159,FIPSCode,1.0,Johnson,0.015612
51159,FIPSCode,1.0,McMullin,0.005752
51159,FIPSCode,1.0,Stein,0.003561
51161,FIPSCode,1.0,Clinton,0.33599
51161,FIPSCode,1.0,Trump,0.613533
51161,FIPSCode,1.0,Johnson,0.031646
51161,FIPSCode,1.0,McMullin,0.013244
51161,FIPSCode,1.0,Stein,0.005587
51163,FIPSCode,1.0,Clinton,0.327973
51163,FIPSCode,1.0,Trump,0.624533
51163,FIPSCode,1.0,Johnson,0.025337
51163,FIPSCode,1.0,McMullin,0.015987
51163,FIPSCode,1.0,Stein,0.006171
51165,FIPSCode,1.0,Clinton,0.251355
51165,FIPSCode,1.0,Trump,0.697493
51165,FIPSCode,1.0,Johnson,0.029199
51165,FIPSCode,1.0,McMullin,0.016371
51165,FIPSCode,1.0,Stein,0.005582
51167,FIPSCode,1.0,Clinton,0.190937
51167,FIPSCode,1.0,Trump,0.780218
51167,FIPSCode,1.0,Johnson,0.01557
51167,FIPSCode,1.0,McMullin,0.008522
51167,FIPSCode,1.0,Stein,0.004753
51169,FIPSCode,1.0,Clinton,0.157126
51169,FIPSCode,1.0,Trump,0.819618
51169,FIPSCode,1.0,Johnson,0.014113
51169,FIPSCode,1.0,McMullin,0.005267
51169,FIPSCode,1.0,Stein,0.003876
51171,FIPSCode,1.0,Clinton,0.259014
51171,FIPSCode,1.0,Trump,0.692308
51171,FIPSCode,1.0,Johnson,0.027311
51171,FIPSCode,1.0,McMullin,0.014049
51171,FIPSCode,1.0,Stein,0.007319
51173,FIPSCode,1.0,Clinton,0.207571
51173,FIPSCode,1.0,Trump,0.759405
51173,FIPSCode,1.0,Johnson,0.020095
51173,FIPSCode,1.0,McMullin,0.008801
51173,FIPSCode,1.0,Stein,0.004128
51175,FIPSCode,1.0,Clinton,0.405207
51175,FIPSCode,1.0,Trump,0.567516
51175,FIPSCode,1.0,Johnson,0.017583
51175,FIPSCode,1.0,McMullin,0.006988
51175,FIPSCode,1.0,Stein,0.002705
51177,FIPSCode,1.0,Clinton,0.38987
51177,FIPSCode,1.0,Trump,0.557626
51177,FIPSCode,1.0,Johnson,0.030762
51177,FIPSCode,1.0,McMullin,0.014495
51177,FIPSCode,1.0,Stein,0.007248
51181,FIPSCode,1.0,Clinton,0.538644
51181,FIPSCode,1.0,Trump,0.431247
51181,FIPSCode,1.0,Johnson,0.019203
51181,FIPSCode,1.0,McMullin,0.006875
51181,FIPSCode,1.0,Stein,0.00403
51183,FIPSCode,1.0,Clinton,0.571117
51183,FIPSCode,1.0,Trump,0.407657
51183,FIPSCode,1.0,Johnson,0.012498
51183,FIPSCode,1.0,Stein,0.004364
51183,FIPSCode,1.0,McMullin,0.004364
51185,FIPSCode,1.0,Clinton,0.156461
51185,FIPSCode,1.0,Trump,0.819759
51185,FIPSCode,1.0,Johnson,0.014052
51185,FIPSCode,1.0,McMullin,0.006864
51185,FIPSCode,1.0,Stein,0.002864
51187,FIPSCode,1.0,Clinton,0.290263
51187,FIPSCode,1.0,Trump,0.661107
51187,FIPSCode,1.0,Johnson,0.027796
51187,FIPSCode,1.0,McMullin,0.012466
51187,FIPSCode,1.0,Stein,0.008367
51191,FIPSCode,1.0,Clinton,0.215801
51191,FIPSCode,1.0,Trump,0.750816
51191,FIPSCode,1.0,Johnson,0.020869
51191,FIPSCode,1.0,McMullin,0.008899
51191,FIPSCode,1.0,Stein,0.003614
51193,FIPSCode,1.0,Clinton,0.449654
51193,FIPSCode,1.0,Trump,0.521393
51193,FIPSCode,1.0,Johnson,0.018403
51193,FIPSCode,1.0,McMullin,0.005861
51193,FIPSCode,1.0,Stein,0.004689
51195,FIPSCode,1.0,Clinton,0.178744
51195,FIPSCode,1.0,Trump,0.799815
51195,FIPSCode,1.0,Johnson,0.012044
51195,FIPSCode,1.0,Stein,0.005096
51195,FIPSCode,1.0,McMullin,0.004302
51197,FIPSCode,1.0,Clinton,0.208946
51197,FIPSCode,1.0,Trump,0.757788
51197,FIPSCode,1.0,Johnson,0.021498
51197,FIPSCode,1.0,McMullin,0.008071
51197,FIPSCode,1.0,Stein,0.003696
51199,FIPSCode,1.0,Clinton,0.384324
51199,FIPSCode,1.0,Trump,0.556929
51199,FIPSCode,1.0,Johnson,0.035065
51199,FIPSCode,1.0,McMullin,0.016232
51199,FIPSCode,1.0,Stein,0.007451
51510,FIPSCode,1.0,Clinton,0.767968
51510,FIPSCode,1.0,Trump,0.178234
51510,FIPSCode,1.0,Johnson,0.027101
51510,FIPSCode,1.0,McMullin,0.018756
51510,FIPSCode,1.0,Stein,0.007942
51520,FIPSCode,1.0,Clinton,0.263007
51520,FIPSCode,1.0,Trump,0.701161
51520,FIPSCode,1.0,Johnson,0.019493
51520,FIPSCode,1.0,McMullin,0.009173
51520,FIPSCode,1.0,Stein,0.007166
51530,FIPSCode,1.0,Clinton,0.289595
51530,FIPSCode,1.0,Trump,0.597576
51530,FIPSCode,1.0,McMullin,0.072712
51530,FIPSCode,1.0,Johnson,0.034684
51530,FIPSCode,1.0,Stein,0.005433
51540,FIPSCode,1.0,Clinton,0.804214
51540,FIPSCode,1.0,Trump,0.13298
51540,FIPSCode,1.0,Johnson,0.035267
51540,FIPSCode,1.0,McMullin,0.017207
51540,FIPSCode,1.0,Stein,0.010333
51550,FIPSCode,1.0,Clinton,0.469985
51550,FIPSCode,1.0,Trump,0.482666
51550,FIPSCode,1.0,Johnson,0.030882
51550,FIPSCode,1.0,McMullin,0.010234
51550,FIPSCode,1.0,Stein,0.006233
51570,FIPSCode,1.0,Clinton,0.280883
51570,FIPSCode,1.0,Trump,0.674143
51570,FIPSCode,1.0,Johnson,0.029311
51570,FIPSCode,1.0,McMullin,0.010443
51570,FIPSCode,1.0,Stein,0.005221
51580,FIPSCode,1.0,Clinton,0.385817
51580,FIPSCode,1.0,Trump,0.569439
51580,FIPSCode,1.0,Johnson,0.030815
51580,FIPSCode,1.0,McMullin,0.010553
51580,FIPSCode,1.0,Stein,0.003377
51590,FIPSCode,1.0,Clinton,0.586156
51590,FIPSCode,1.0,Trump,0.387078
51590,FIPSCode,1.0,Johnson,0.016696
51590,FIPSCode,1.0,McMullin,0.006201
51590,FIPSCode,1.0,Stein,0.003869
51595,FIPSCode,1.0,Clinton,0.647482
51595,FIPSCode,1.0,Trump,0.333898
51595,FIPSCode,1.0,Johnson,0.011003
51595,FIPSCode,1.0,Stein,0.004232
51595,FIPSCode,1.0,McMullin,0.003386
51600,FIPSCode,1.0,Clinton,0.620849
51600,FIPSCode,1.0,Trump,0.311984
51600,FIPSCode,1.0,Johnson,0.035985
51600,FIPSCode,1.0,McMullin,0.022164
51600,FIPSCode,1.0,Stein,0.009017
51610,FIPSCode,1.0,Clinton,0.75788
51610,FIPSCode,1.0,Trump,0.172441
51610,FIPSCode,1.0,Johnson,0.030867
51610,FIPSCode,1.0,McMullin,0.029695
51610,FIPSCode,1.0,Stein,0.009117
51620,FIPSCode,1.0,Clinton,0.623052
51620,FIPSCode,1.0,Trump,0.351472
51620,FIPSCode,1.0,Johnson,0.017809
51620,FIPSCode,1.0,Stein,0.003957
51620,FIPSCode,1.0,McMullin,0.00371
51630,FIPSCode,1.0,Clinton,0.600663
51630,FIPSCode,1.0,Trump,0.335304
51630,FIPSCode,1.0,Johnson,0.034838
51630,FIPSCode,1.0,McMullin,0.016926
51630,FIPSCode,1.0,Stein,0.012269
51640,FIPSCode,1.0,Clinton,0.288071
51640,FIPSCode,1.0,Trump,0.678088
51640,FIPSCode,1.0,Johnson,0.019036
51640,FIPSCode,1.0,McMullin,0.011844
51640,FIPSCode,1.0,Stein,0.002961
51650,FIPSCode,1.0,Clinton,0.667431
51650,FIPSCode,1.0,Trump,0.289222
51650,FIPSCode,1.0,Johnson,0.026786
51650,FIPSCode,1.0,McMullin,0.008902
51650,FIPSCode,1.0,Stein,0.007658
51660,FIPSCode,1.0,Clinton,0.572133
51660,FIPSCode,1.0,Trump,0.350832
51660,FIPSCode,1.0,Johnson,0.045381
51660,FIPSCode,1.0,McMullin,0.017368
51660,FIPSCode,1.0,Stein,0.014287
51670,FIPSCode,1.0,Clinton,0.526644
51670,FIPSCode,1.0,Trump,0.43311
51670,FIPSCode,1.0,Johnson,0.023634
51670,FIPSCode,1.0,McMullin,0.010145
51670,FIPSCode,1.0,Stein,0.006466
51678,FIPSCode,1.0,Clinton,0.618464
51678,FIPSCode,1.0,Trump,0.312908
51678,FIPSCode,1.0,Johnson,0.037582
51678,FIPSCode,1.0,McMullin,0.022876
51678,FIPSCode,1.0,Stein,0.00817
51683,FIPSCode,1.0,Clinton,0.552074
51683,FIPSCode,1.0,Trump,0.390182
51683,FIPSCode,1.0,Johnson,0.031985
51683,FIPSCode,1.0,McMullin,0.016124
51683,FIPSCode,1.0,Stein,0.009635
51685,FIPSCode,1.0,Clinton,0.616035
51685,FIPSCode,1.0,Trump,0.333205
51685,FIPSCode,1.0,Johnson,0.031148
51685,FIPSCode,1.0,McMullin,0.010959
51685,FIPSCode,1.0,Stein,0.008652
51690,FIPSCode,1.0,Clinton,0.601259
51690,FIPSCode,1.0,Trump,0.365725
51690,FIPSCode,1.0,Johnson,0.019401
51690,FIPSCode,1.0,McMullin,0.008679
51690,FIPSCode,1.0,Stein,0.004935
51700,FIPSCode,1.0,Clinton,0.607115
51700,FIPSCode,1.0,Trump,0.338945
51700,FIPSCode,1.0,Johnson,0.033684
51700,FIPSCode,1.0,McMullin,0.01239
51700,FIPSCode,1.0,Stein,0.007865
51710,FIPSCode,1.0,Clinton,0.688268
51710,FIPSCode,1.0,Trump,0.260133
51710,FIPSCode,1.0,Johnson,0.032794
51710,FIPSCode,1.0,Stein,0.00962
51710,FIPSCode,1.0,McMullin,0.009185
51720,FIPSCode,1.0,Clinton,0.263049
51720,FIPSCode,1.0,Trump,0.701236
51720,FIPSCode,1.0,Johnson,0.016484
51720,FIPSCode,1.0,McMullin,0.01511
51720,FIPSCode,1.0,Stein,0.004121
51730,FIPSCode,1.0,Clinton,0.875146
51730,FIPSCode,1.0,Trump,0.105635
51730,FIPSCode,1.0,Johnson,0.010119
51730,FIPSCode,1.0,Stein,0.004878
51730,FIPSCode,1.0,McMullin,0.004222
51735,FIPSCode,1.0,Clinton,0.224891
51735,FIPSCode,1.0,Trump,0.715269
51735,FIPSCode,1.0,Johnson,0.043124
51735,FIPSCode,1.0,McMullin,0.010676
51735,FIPSCode,1.0,Stein,0.00604
51740,FIPSCode,1.0,Clinton,0.662074
51740,FIPSCode,1.0,Trump,0.297268
51740,FIPSCode,1.0,Johnson,0.025464
51740,FIPSCode,1.0,McMullin,0.00769
51740,FIPSCode,1.0,Stein,0.007504
51750,FIPSCode,1.0,Clinton,0.484673
51750,FIPSCode,1.0,Trump,0.437117
51750,FIPSCode,1.0,Johnson,0.049876
51750,FIPSCode,1.0,McMullin,0.018724
51750,FIPSCode,1.0,Stein,0.009611
51760,FIPSCode,1.0,Clinton,0.791111
51760,FIPSCode,1.0,Trump,0.151692
51760,FIPSCode,1.0,Johnson,0.035214
51760,FIPSCode,1.0,Stein,0.01104
51760,FIPSCode,1.0,McMullin,0.010943
51770,FIPSCode,1.0,Clinton,0.568303
51770,FIPSCode,1.0,Trump,0.377126
51770,FIPSCode,1.0,Johnson,0.033559
51770,FIPSCode,1.0,McMullin,0.010532
51770,FIPSCode,1.0,Stein,0.010481
51775,FIPSCode,1.0,Clinton,0.3467
51775,FIPSCode,1.0,Trump,0.596205
51775,FIPSCode,1.0,Johnson,0.036469
51775,FIPSCode,1.0,McMullin,0.013036
51775,FIPSCode,1.0,Stein,0.007591
51790,FIPSCode,1.0,Clinton,0.478167
51790,FIPSCode,1.0,Trump,0.460235
51790,FIPSCode,1.0,Johnson,0.037568
51790,FIPSCode,1.0,McMullin,0.014256
51790,FIPSCode,1.0,Stein,0.009773
